UserID,RechargeID,Date,Amount,Validity,DataPackType
20,1699,9/1/2024,50,40,Standard
4,1700,26-07-2024,70,60,Premium
17,1701,14-03-2024,60,50,Standard
2,1702,25-02-2024,20,10,Basic
21,1703,7/1/2024,30,20,Basic
20,1704,4/2/2024,60,50,Standard
6,1705,7/1/2024,50,40,Standard
4,1706,13-03-2024,40,30,Standard
9,1707,27-02-2024,60,50,Standard
21,1708,10/3/2024,90,80,Premium
17,1709,10/5/2024,80,70,Premium
14,1710,19-04-2024,40,30,Standard
14,1711,7/4/2024,30,20,Basic
11,1712,13-07-2024,20,10,Basic
18,1713,1/3/2024,40,30,Standard
3,1714,10/7/2024,100,90,Premium
11,1715,11/5/2024,80,70,Premium
13,1716,28-02-2024,50,40,Standard
3,1717,8/1/2024,60,50,Standard
3,1718,16-07-2024,40,30,Standard
15,1719,30-03-2024,50,40,Standard
5,1720,17-06-2024,100,90,Premium
2,1721,31-01-2024,50,40,Standard
24,1722,11/3/2024,50,40,Standard
19,1723,2/5/2024,100,90,Premium
12,1724,10/6/2024,50,40,Standard
23,1725,15-05-2024,70,60,Premium
21,1726,18-03-2024,100,90,Premium
17,1727,20-02-2024,90,80,Premium
25,1728,8/4/2024,60,50,Standard
13,1729,26-04-2024,100,90,Premium
21,1730,28-05-2024,60,50,Standard
17,1731,26-02-2024,100,90,Premium
5,1732,23-04-2024,90,80,Premium
11,1733,22-02-2024,40,30,Standard
9,1734,20-06-2024,90,80,Premium
9,1735,19-07-2024,40,30,Standard
6,1736,15-02-2024,70,60,Premium
20,1737,6/3/2024,40,30,Standard
5,1738,13-01-2024,70,60,Premium
24,1739,7/7/2024,80,70,Premium
17,1740,11/2/2024,30,20,Basic
25,1741,4/1/2024,40,30,Standard
3,1742,12/2/2024,90,80,Premium
2,1743,15-01-2024,100,90,Premium
3,1744,4/5/2024,30,20,Basic
16,1745,5/7/2024,60,50,Standard
22,1746,21-03-2024,100,90,Premium
20,1747,6/4/2024,30,20,Basic
9,1748,19-07-2024,30,20,Basic
19,1749,22-04-2024,40,30,Standard
5,1750,14-03-2024,80,70,Premium
25,1751,23-02-2024,100,90,Premium
3,1752,15-03-2024,70,60,Premium
8,1753,9/2/2024,30,20,Basic
16,1754,7/4/2024,60,50,Standard
21,1755,17-05-2024,70,60,Premium
10,1756,31-07-2024,80,70,Premium
16,1757,18-05-2024,90,80,Premium
7,1758,10/5/2024,50,40,Standard
15,1759,18-03-2024,90,80,Premium
20,1760,19-05-2024,90,80,Premium
4,1761,23-06-2024,80,70,Premium
23,1762,27-03-2024,30,20,Basic
7,1763,14-05-2024,20,10,Basic
3,1764,5/5/2024,60,50,Standard
1,1765,23-03-2024,100,90,Premium
20,1766,8/1/2024,100,90,Premium
3,1767,24-01-2024,40,30,Standard
22,1768,3/1/2024,30,20,Basic
12,1769,8/3/2024,40,30,Standard
23,1770,9/7/2024,90,80,Premium
2,1771,8/7/2024,40,30,Standard
8,1772,12/1/2024,90,80,Premium
17,1773,29-03-2024,40,30,Standard
11,1774,11/2/2024,100,90,Premium
15,1775,6/2/2024,100,90,Premium
22,1776,26-07-2024,20,10,Basic
8,1777,31-03-2024,100,90,Premium
16,1778,18-07-2024,70,60,Premium
22,1779,30-06-2024,80,70,Premium
16,1780,25-03-2024,20,10,Basic
21,1781,4/1/2024,60,50,Standard
2,1782,8/5/2024,40,30,Standard
16,1783,6/4/2024,50,40,Standard
22,1784,24-01-2024,30,20,Basic
5,1785,31-01-2024,50,40,Standard
15,1786,30-01-2024,20,10,Basic
21,1787,18-05-2024,70,60,Premium
19,1788,9/2/2024,20,10,Basic
24,1789,11/2/2024,80,70,Premium
16,1790,7/1/2024,90,80,Premium
10,1791,10/1/2024,60,50,Standard
21,1792,6/3/2024,100,90,Premium
3,1793,1/4/2024,50,40,Standard
10,1794,14-05-2024,90,80,Premium
21,1795,16-01-2024,20,10,Basic
16,1796,1/2/2024,60,50,Standard
9,1797,20-01-2024,90,80,Premium
7,1798,10/7/2024,60,50,Standard
18,1799,22-04-2024,70,60,Premium
21,1800,4/5/2024,50,40,Standard
17,1801,25-02-2024,30,20,Basic
13,1802,2/6/2024,60,50,Standard
17,1803,18-05-2024,30,20,Basic
21,1804,12/5/2024,100,90,Premium
1,1805,22-02-2024,20,10,Basic
22,1806,31-05-2024,70,60,Premium
16,1807,7/4/2024,60,50,Standard
18,1808,23-02-2024,40,30,Standard
19,1809,21-01-2024,50,40,Standard
18,1810,11/5/2024,90,80,Premium
24,1811,16-03-2024,80,70,Premium
9,1812,30-04-2024,30,20,Basic
4,1813,16-03-2024,100,90,Premium
13,1814,1/6/2024,70,60,Premium
9,1815,30-07-2024,60,50,Standard
18,1816,7/6/2024,40,30,Standard
6,1817,16-04-2024,20,10,Basic
9,1818,21-04-2024,90,80,Premium
5,1819,25-07-2024,90,80,Premium
2,1820,18-05-2024,20,10,Basic
7,1821,31-03-2024,20,10,Basic
2,1822,16-03-2024,30,20,Basic
6,1823,4/2/2024,60,50,Standard
10,1824,11/4/2024,20,10,Basic
8,1825,1/3/2024,80,70,Premium
9,1826,19-01-2024,90,80,Premium
12,1827,10/3/2024,50,40,Standard
25,1828,24-05-2024,60,50,Standard
11,1829,12/3/2024,50,40,Standard
3,1830,1/2/2024,100,90,Premium
3,1831,23-03-2024,50,40,Standard
10,1832,29-07-2024,60,50,Standard
12,1833,3/6/2024,100,90,Premium
22,1834,24-01-2024,60,50,Standard
8,1835,16-03-2024,90,80,Premium
20,1836,6/3/2024,20,10,Basic
5,1837,27-07-2024,40,30,Standard
18,1838,14-07-2024,20,10,Basic
2,1839,8/4/2024,20,10,Basic
25,1840,28-05-2024,70,60,Premium
7,1841,17-01-2024,60,50,Standard
18,1842,16-05-2024,90,80,Premium
3,1843,20-06-2024,40,30,Standard
15,1844,29-05-2024,80,70,Premium
10,1845,17-05-2024,60,50,Standard
11,1846,28-07-2024,30,20,Basic
20,1847,12/3/2024,40,30,Standard
2,1848,23-05-2024,20,10,Basic
14,1849,3/6/2024,20,10,Basic
13,1850,15-06-2024,40,30,Standard
21,1851,21-05-2024,60,50,Standard
1,1852,28-05-2024,90,80,Premium
19,1853,3/4/2024,40,30,Standard
9,1854,3/4/2024,40,30,Standard
13,1855,10/3/2024,40,30,Standard
25,1856,18-03-2024,90,80,Premium
21,1857,12/6/2024,40,30,Standard
5,1858,1/4/2024,20,10,Basic
18,1859,26-01-2024,80,70,Premium
7,1860,29-03-2024,30,20,Basic
23,1861,21-01-2024,30,20,Basic
21,1862,13-05-2024,40,30,Standard
12,1863,23-01-2024,40,30,Standard
12,1864,17-07-2024,20,10,Basic
25,1865,20-02-2024,100,90,Premium
12,1866,7/4/2024,70,60,Premium
8,1867,5/6/2024,40,30,Standard
7,1868,23-03-2024,50,40,Standard
23,1869,30-07-2024,100,90,Premium
9,1870,14-04-2024,100,90,Premium
20,1871,10/7/2024,100,90,Premium
5,1872,15-07-2024,100,90,Premium
12,1873,11/5/2024,40,30,Standard
20,1874,31-01-2024,90,80,Premium
16,1875,4/5/2024,90,80,Premium
20,1876,3/4/2024,70,60,Premium
20,1877,25-04-2024,20,10,Basic
9,1878,10/6/2024,60,50,Standard
12,1879,28-05-2024,30,20,Basic
13,1880,27-06-2024,60,50,Standard
5,1881,18-02-2024,80,70,Premium
11,1882,19-05-2024,50,40,Standard
1,1883,24-01-2024,20,10,Basic
16,1884,5/6/2024,40,30,Standard
25,1885,20-07-2024,80,70,Premium
6,1886,7/6/2024,30,20,Basic
15,1887,2/6/2024,60,50,Standard
13,1888,5/1/2024,50,40,Standard
14,1889,14-03-2024,90,80,Premium
21,1890,27-02-2024,20,10,Basic
4,1891,12/6/2024,50,40,Standard
15,1892,22-01-2024,90,80,Premium
17,1893,15-01-2024,80,70,Premium
19,1894,6/3/2024,50,40,Standard
20,1895,22-04-2024,60,50,Standard
12,1896,16-05-2024,90,80,Premium
15,1897,6/5/2024,70,60,Premium
18,1898,3/6/2024,20,10,Basic
24,1899,27-05-2024,90,80,Premium
22,1900,19-03-2024,100,90,Premium
10,1901,28-01-2024,70,60,Premium
18,1902,31-05-2024,30,20,Basic
6,1903,26-04-2024,70,60,Premium
10,1904,18-05-2024,70,60,Premium
5,1905,13-06-2024,100,90,Premium
25,1906,31-07-2024,50,40,Standard
25,1907,13-05-2024,40,30,Standard
17,1908,23-05-2024,40,30,Standard
16,1909,6/6/2024,40,30,Standard
10,1910,21-04-2024,60,50,Standard
12,1911,5/1/2024,30,20,Basic
25,1912,28-07-2024,20,10,Basic
21,1913,1/1/2024,20,10,Basic
6,1914,6/7/2024,90,80,Premium
18,1915,19-06-2024,50,40,Standard
7,1916,16-06-2024,90,80,Premium
11,1917,6/2/2024,50,40,Standard
25,1918,15-03-2024,40,30,Standard
7,1919,24-06-2024,70,60,Premium
1,1920,13-07-2024,60,50,Standard
20,1921,21-05-2024,70,60,Premium
14,1922,17-04-2024,40,30,Standard
3,1923,28-03-2024,40,30,Standard
6,1924,23-07-2024,100,90,Premium
9,1925,29-04-2024,50,40,Standard
5,1926,31-07-2024,20,10,Basic
8,1927,30-01-2024,40,30,Standard
5,1928,13-04-2024,70,60,Premium
14,1929,30-06-2024,50,40,Standard
19,1930,9/7/2024,50,40,Standard
16,1931,24-06-2024,100,90,Premium
19,1932,30-04-2024,20,10,Basic
2,1933,4/3/2024,100,90,Premium
7,1934,9/1/2024,30,20,Basic
16,1935,27-05-2024,20,10,Basic
19,1936,28-06-2024,60,50,Standard
5,1937,26-07-2024,50,40,Standard
3,1938,26-04-2024,40,30,Standard
24,1939,4/6/2024,40,30,Standard
8,1940,4/3/2024,80,70,Premium
12,1941,29-04-2024,90,80,Premium
14,1942,13-04-2024,70,60,Premium
14,1943,6/4/2024,60,50,Standard
12,1944,30-07-2024,70,60,Premium
5,1945,5/2/2024,70,60,Premium
24,1946,11/5/2024,60,50,Standard
17,1947,13-02-2024,30,20,Basic
6,1948,16-02-2024,50,40,Standard
17,1949,21-02-2024,20,10,Basic
4,1950,25-05-2024,30,20,Basic
4,1951,4/5/2024,70,60,Premium
8,1952,23-01-2024,90,80,Premium
11,1953,24-03-2024,50,40,Standard
12,1954,14-07-2024,70,60,Premium
14,1955,26-06-2024,20,10,Basic
22,1956,8/6/2024,50,40,Standard
13,1957,3/5/2024,80,70,Premium
20,1958,31-05-2024,80,70,Premium
21,1959,2/7/2024,80,70,Premium
24,1960,13-03-2024,70,60,Premium
5,1961,22-01-2024,80,70,Premium
25,1962,12/4/2024,40,30,Standard
13,1963,29-01-2024,80,70,Premium
14,1964,17-04-2024,20,10,Basic
17,1965,29-03-2024,80,70,Premium
23,1966,10/5/2024,40,30,Standard
23,1967,30-05-2024,90,80,Premium
16,1968,21-01-2024,60,50,Standard
2,1969,26-04-2024,50,40,Standard
8,1970,20-01-2024,80,70,Premium
18,1971,25-04-2024,90,80,Premium
14,1972,11/6/2024,40,30,Standard
24,1973,22-04-2024,100,90,Premium
22,1974,8/4/2024,100,90,Premium
17,1975,16-04-2024,30,20,Basic
15,1976,30-07-2024,70,60,Premium
19,1977,27-03-2024,100,90,Premium
12,1978,1/3/2024,70,60,Premium
9,1979,30-01-2024,70,60,Premium
24,1980,19-05-2024,80,70,Premium
7,1981,4/3/2024,100,90,Premium
9,1982,16-03-2024,60,50,Standard
6,1983,26-02-2024,100,90,Premium
14,1984,13-01-2024,50,40,Standard
20,1985,1/5/2024,30,20,Basic
20,1986,3/7/2024,80,70,Premium
1,1987,21-03-2024,80,70,Premium
15,1988,27-05-2024,50,40,Standard
7,1989,5/3/2024,50,40,Standard
15,1990,5/3/2024,60,50,Standard
13,1991,1/2/2024,60,50,Standard
3,1992,8/2/2024,50,40,Standard
3,1993,10/7/2024,90,80,Premium
18,1994,19-04-2024,30,20,Basic
13,1995,1/6/2024,40,30,Standard
2,1996,4/5/2024,90,80,Premium
23,1997,2/1/2024,70,60,Premium
16,1998,1/2/2024,30,20,Basic
18,1999,5/5/2024,70,60,Premium
7,2000,30-07-2024,70,60,Premium
4,2001,16-04-2024,20,10,Basic
16,2002,20-06-2024,60,50,Standard
14,2003,8/7/2024,40,30,Standard
19,2004,14-07-2024,20,10,Basic
24,2005,10/1/2024,90,80,Premium
17,2006,11/6/2024,80,70,Premium
22,2007,12/6/2024,70,60,Premium
25,2008,21-07-2024,60,50,Standard
2,2009,11/6/2024,20,10,Basic
1,2010,4/3/2024,30,20,Basic
17,2011,19-06-2024,80,70,Premium
16,2012,18-02-2024,100,90,Premium
6,2013,10/3/2024,40,30,Standard
18,2014,27-07-2024,100,90,Premium
19,2015,6/7/2024,60,50,Standard
17,2016,19-03-2024,90,80,Premium
6,2017,17-06-2024,100,90,Premium
11,2018,22-03-2024,80,70,Premium
11,2019,10/7/2024,40,30,Standard
1,2020,1/1/2024,40,30,Standard
10,2021,25-02-2024,70,60,Premium
13,2022,1/2/2024,30,20,Basic
17,2023,28-07-2024,40,30,Standard
4,2024,28-06-2024,70,60,Premium
12,2025,20-03-2024,90,80,Premium
4,2026,4/4/2024,60,50,Standard
24,2027,4/3/2024,90,80,Premium
1,2028,11/1/2024,100,90,Premium
7,2029,12/3/2024,80,70,Premium
24,2030,23-05-2024,60,50,Standard
10,2031,29-07-2024,70,60,Premium
5,2032,15-01-2024,80,70,Premium
14,2033,12/6/2024,20,10,Basic
20,2034,18-01-2024,20,10,Basic
11,2035,19-03-2024,40,30,Standard
19,2036,14-04-2024,100,90,Premium
13,2037,16-01-2024,20,10,Basic
12,2038,13-01-2024,20,10,Basic
12,2039,9/7/2024,30,20,Basic
4,2040,27-07-2024,100,90,Premium
8,2041,15-02-2024,20,10,Basic
7,2042,31-03-2024,20,10,Basic
20,2043,20-01-2024,60,50,Standard
21,2044,18-01-2024,80,70,Premium
11,2045,5/6/2024,80,70,Premium
11,2046,2/6/2024,100,90,Premium
8,2047,5/7/2024,90,80,Premium
3,2048,21-06-2024,90,80,Premium
17,2049,24-01-2024,100,90,Premium
8,2050,19-07-2024,80,70,Premium
19,2051,3/2/2024,20,10,Basic
17,2052,24-01-2024,60,50,Standard
18,2053,1/8/2024,60,50,Standard
17,2054,8/4/2024,20,10,Basic
6,2055,9/1/2024,40,30,Standard
6,2056,24-06-2024,50,40,Standard
21,2057,16-07-2024,70,60,Premium
12,2058,3/5/2024,50,40,Standard
9,2059,7/4/2024,100,90,Premium
5,2060,7/6/2024,20,10,Basic
10,2061,30-01-2024,80,70,Premium
21,2062,29-06-2024,90,80,Premium
10,2063,10/3/2024,60,50,Standard
22,2064,10/3/2024,80,70,Premium
16,2065,15-01-2024,30,20,Basic
17,2066,24-07-2024,40,30,Standard
14,2067,31-05-2024,30,20,Basic
17,2068,7/7/2024,50,40,Standard
13,2069,14-01-2024,100,90,Premium
1,2070,20-07-2024,60,50,Standard
19,2071,24-03-2024,90,80,Premium
1,2072,28-06-2024,20,10,Basic
1,2073,16-04-2024,50,40,Standard
4,2074,16-04-2024,50,40,Standard
2,2075,20-04-2024,20,10,Basic
3,2076,19-06-2024,60,50,Standard
17,2077,8/3/2024,90,80,Premium
6,2078,20-07-2024,70,60,Premium
15,2079,4/5/2024,70,60,Premium
24,2080,4/5/2024,40,30,Standard
22,2081,23-02-2024,60,50,Standard
12,2082,14-04-2024,80,70,Premium
5,2083,12/5/2024,60,50,Standard
4,2084,10/7/2024,100,90,Premium
17,2085,22-02-2024,50,40,Standard
14,2086,13-03-2024,90,80,Premium
10,2087,13-07-2024,20,10,Basic
8,2088,14-05-2024,90,80,Premium
17,2089,30-03-2024,50,40,Standard
17,2090,30-05-2024,80,70,Premium
6,2091,19-06-2024,20,10,Basic
14,2092,8/1/2024,30,20,Basic
13,2093,18-03-2024,100,90,Premium
15,2094,5/2/2024,60,50,Standard
21,2095,27-03-2024,60,50,Standard
5,2096,8/6/2024,60,50,Standard
18,2097,30-04-2024,50,40,Standard
10,2098,4/2/2024,100,90,Premium
25,2099,9/3/2024,80,70,Premium
24,2100,15-04-2024,90,80,Premium
7,2101,20-03-2024,40,30,Standard
18,2102,18-01-2024,80,70,Premium
15,2103,21-03-2024,40,30,Standard
23,2104,2/3/2024,50,40,Standard
9,2105,5/3/2024,50,40,Standard
5,2106,3/4/2024,30,20,Basic
1,2107,25-05-2024,100,90,Premium
1,2108,29-07-2024,70,60,Premium
8,2109,4/6/2024,90,80,Premium
6,2110,30-07-2024,80,70,Premium
22,2111,2/3/2024,80,70,Premium
17,2112,9/4/2024,60,50,Standard
22,2113,25-06-2024,40,30,Standard
18,2114,19-01-2024,70,60,Premium
2,2115,11/2/2024,30,20,Basic
24,2116,10/3/2024,90,80,Premium
20,2117,19-02-2024,60,50,Standard
25,2118,26-01-2024,100,90,Premium
8,2119,3/6/2024,20,10,Basic
7,2120,4/5/2024,50,40,Standard
20,2121,14-06-2024,30,20,Basic
20,2122,25-03-2024,40,30,Standard
19,2123,11/7/2024,50,40,Standard
1,2124,31-01-2024,40,30,Standard
2,2125,15-02-2024,100,90,Premium
1,2126,30-04-2024,20,10,Basic
23,2127,1/1/2024,60,50,Standard
5,2128,26-03-2024,90,80,Premium
4,2129,22-02-2024,50,40,Standard
17,2130,22-04-2024,60,50,Standard
1,2131,23-05-2024,60,50,Standard
9,2132,16-03-2024,20,10,Basic
3,2133,6/3/2024,40,30,Standard
24,2134,27-01-2024,70,60,Premium
20,2135,1/6/2024,20,10,Basic
5,2136,3/2/2024,100,90,Premium
17,2137,15-03-2024,80,70,Premium
18,2138,8/1/2024,90,80,Premium
9,2139,4/1/2024,100,90,Premium
8,2140,13-05-2024,60,50,Standard
19,2141,1/3/2024,100,90,Premium
23,2142,7/4/2024,80,70,Premium
12,2143,24-04-2024,20,10,Basic
4,2144,13-05-2024,30,20,Basic
15,2145,18-02-2024,70,60,Premium
13,2146,1/5/2024,40,30,Standard
3,2147,17-02-2024,50,40,Standard
19,2148,18-06-2024,60,50,Standard
8,2149,23-02-2024,50,40,Standard
8,2150,8/7/2024,90,80,Premium
23,2151,27-01-2024,60,50,Standard
25,2152,19-02-2024,30,20,Basic
2,2153,26-03-2024,70,60,Premium
4,2154,24-04-2024,90,80,Premium
7,2155,15-07-2024,90,80,Premium
17,2156,30-05-2024,70,60,Premium
22,2157,8/7/2024,40,30,Standard
20,2158,14-06-2024,30,20,Basic
4,2159,12/4/2024,60,50,Standard
13,2160,4/4/2024,40,30,Standard
19,2161,27-03-2024,90,80,Premium
10,2162,29-05-2024,70,60,Premium
4,2163,31-05-2024,20,10,Basic
8,2164,10/6/2024,70,60,Premium
8,2165,21-03-2024,50,40,Standard
18,2166,22-02-2024,100,90,Premium
11,2167,28-01-2024,20,10,Basic
13,2168,14-05-2024,80,70,Premium
14,2169,8/6/2024,90,80,Premium
14,2170,20-06-2024,80,70,Premium
25,2171,9/4/2024,70,60,Premium
13,2172,29-03-2024,50,40,Standard
2,2173,11/2/2024,50,40,Standard
24,2174,27-04-2024,90,80,Premium
4,2175,18-07-2024,60,50,Standard
7,2176,3/6/2024,30,20,Basic
2,2177,1/1/2024,70,60,Premium
22,2178,22-04-2024,40,30,Standard
13,2179,25-02-2024,40,30,Standard
17,2180,14-07-2024,100,90,Premium
17,2181,19-03-2024,80,70,Premium
9,2182,19-05-2024,30,20,Basic
19,2183,1/8/2024,90,80,Premium
18,2184,27-04-2024,30,20,Basic
1,2185,2/7/2024,40,30,Standard
18,2186,20-07-2024,70,60,Premium
21,2187,30-01-2024,30,20,Basic
16,2188,8/2/2024,100,90,Premium
10,2189,14-01-2024,50,40,Standard
25,2190,13-03-2024,60,50,Standard
7,2191,13-07-2024,40,30,Standard
7,2192,28-04-2024,30,20,Basic
15,2193,9/4/2024,100,90,Premium
25,2194,23-07-2024,50,40,Standard
18,2195,4/4/2024,60,50,Standard
15,2196,6/2/2024,40,30,Standard
22,2197,27-06-2024,90,80,Premium
12,2198,23-06-2024,40,30,Standard
11,2199,2/4/2024,90,80,Premium
11,2200,14-05-2024,50,40,Standard
13,2201,16-02-2024,80,70,Premium
