UserID,RechargeID,Date,Amount,Validity,DataPackType
20,3699,16-01-2022,90,80,Premium
20,3700,01-01-2022,80,70,Premium
8,3701,27-10-2022,30,20,Basic
6,3702,15-08-2022,100,90,Premium
3,3703,09-03-2022,40,30,Standard
19,3704,25-08-2022,100,90,Premium
1,3705,01-10-2022,40,30,Standard
4,3706,12-10-2022,80,70,Premium
21,3707,29-07-2022,50,40,Standard
25,3708,27-12-2022,60,50,Standard
9,3709,21-11-2022,100,90,Premium
20,3710,31-01-2022,40,30,Standard
24,3711,06-10-2022,60,50,Standard
8,3712,01-10-2022,100,90,Premium
18,3713,10-08-2022,70,60,Premium
20,3714,30-05-2022,60,50,Standard
10,3715,26-02-2022,60,50,Standard
1,3716,05-06-2022,40,30,Standard
12,3717,24-01-2022,100,90,Premium
14,3718,15-04-2022,40,30,Standard
8,3719,13-03-2022,80,70,Premium
4,3720,09-02-2022,60,50,Standard
12,3721,04-04-2022,80,70,Premium
3,3722,31-08-2022,20,10,Basic
1,3723,23-12-2022,40,30,Standard
12,3724,11-12-2022,70,60,Premium
10,3725,16-03-2022,40,30,Standard
11,3726,31-08-2022,100,90,Premium
9,3727,19-12-2022,20,10,Basic
12,3728,29-12-2022,90,80,Premium
17,3729,21-07-2022,30,20,Basic
6,3730,02-11-2022,20,10,Basic
6,3731,21-04-2022,60,50,Standard
21,3732,30-12-2022,70,60,Premium
22,3733,21-09-2022,40,30,Standard
11,3734,10-03-2022,30,20,Basic
16,3735,03-02-2022,80,70,Premium
17,3736,07-09-2022,50,40,Standard
11,3737,28-03-2022,60,50,Standard
3,3738,20-07-2022,70,60,Premium
14,3739,09-04-2022,40,30,Standard
19,3740,22-03-2022,70,60,Premium
24,3741,10-01-2022,30,20,Basic
11,3742,15-07-2022,70,60,Premium
19,3743,11-12-2022,60,50,Standard
12,3744,14-12-2022,60,50,Standard
19,3745,22-05-2022,50,40,Standard
8,3746,15-07-2022,40,30,Standard
19,3747,16-07-2022,90,80,Premium
7,3748,18-10-2022,50,40,Standard
15,3749,23-06-2022,80,70,Premium
17,3750,04-08-2022,80,70,Premium
21,3751,02-09-2022,100,90,Premium
2,3752,29-10-2022,20,10,Basic
22,3753,10-04-2022,60,50,Standard
10,3754,23-08-2022,90,80,Premium
19,3755,21-08-2022,100,90,Premium
17,3756,02-01-2022,80,70,Premium
5,3757,27-02-2022,20,10,Basic
5,3758,05-01-2022,40,30,Standard
21,3759,20-03-2022,80,70,Premium
6,3760,10-06-2022,50,40,Standard
20,3761,27-06-2022,60,50,Standard
6,3762,05-08-2022,40,30,Standard
21,3763,30-12-2022,70,60,Premium
7,3764,02-10-2022,60,50,Standard
13,3765,16-06-2022,80,70,Premium
3,3766,17-09-2022,80,70,Premium
15,3767,09-09-2022,90,80,Premium
12,3768,01-06-2022,70,60,Premium
15,3769,31-03-2022,70,60,Premium
3,3770,23-07-2022,40,30,Standard
21,3771,31-12-2022,100,90,Premium
6,3772,03-04-2022,80,70,Premium
4,3773,24-09-2022,90,80,Premium
1,3774,17-01-2022,50,40,Standard
14,3775,12-01-2022,20,10,Basic
10,3776,28-04-2022,50,40,Standard
25,3777,16-07-2022,50,40,Standard
12,3778,09-11-2022,50,40,Standard
18,3779,10-12-2022,60,50,Standard
16,3780,22-07-2022,70,60,Premium
17,3781,01-06-2022,90,80,Premium
13,3782,11-04-2022,60,50,Standard
6,3783,09-09-2022,100,90,Premium
16,3784,09-09-2022,60,50,Standard
10,3785,12-11-2022,50,40,Standard
25,3786,16-02-2022,40,30,Standard
17,3787,11-11-2022,50,40,Standard
4,3788,01-11-2022,70,60,Premium
8,3789,01-06-2022,90,80,Premium
20,3790,15-12-2022,40,30,Standard
10,3791,23-11-2022,20,10,Basic
2,3792,17-02-2022,80,70,Premium
15,3793,19-05-2022,20,10,Basic
25,3794,08-06-2022,20,10,Basic
23,3795,30-03-2022,30,20,Basic
10,3796,06-08-2022,60,50,Standard
20,3797,20-01-2022,80,70,Premium
16,3798,28-11-2022,20,10,Basic
13,3799,12-07-2022,70,60,Premium
3,3800,02-01-2022,80,70,Premium
16,3801,11-12-2022,20,10,Basic
23,3802,24-12-2022,20,10,Basic
15,3803,09-02-2022,20,10,Basic
24,3804,22-04-2022,80,70,Premium
10,3805,04-11-2022,70,60,Premium
5,3806,29-06-2022,50,40,Standard
11,3807,05-12-2022,20,10,Basic
17,3808,20-10-2022,30,20,Basic
8,3809,04-05-2022,100,90,Premium
6,3810,12-05-2022,60,50,Standard
19,3811,05-03-2022,90,80,Premium
3,3812,18-10-2022,30,20,Basic
21,3813,09-11-2022,90,80,Premium
17,3814,18-12-2022,40,30,Standard
18,3815,13-09-2022,90,80,Premium
16,3816,08-02-2022,20,10,Basic
13,3817,18-07-2022,80,70,Premium
21,3818,24-02-2022,70,60,Premium
4,3819,12-10-2022,30,20,Basic
4,3820,13-05-2022,80,70,Premium
8,3821,25-12-2022,50,40,Standard
13,3822,08-11-2022,60,50,Standard
7,3823,17-12-2022,50,40,Standard
4,3824,16-05-2022,80,70,Premium
25,3825,18-07-2022,50,40,Standard
14,3826,18-04-2022,20,10,Basic
16,3827,12-09-2022,80,70,Premium
21,3828,10-05-2022,60,50,Standard
9,3829,09-02-2022,50,40,Standard
5,3830,28-07-2022,60,50,Standard
12,3831,10-05-2022,50,40,Standard
14,3832,08-02-2022,60,50,Standard
4,3833,28-04-2022,20,10,Basic
4,3834,31-01-2022,40,30,Standard
6,3835,21-07-2022,60,50,Standard
15,3836,28-09-2022,100,90,Premium
11,3837,22-10-2022,90,80,Premium
24,3838,09-02-2022,60,50,Standard
8,3839,14-05-2022,30,20,Basic
15,3840,17-08-2022,40,30,Standard
9,3841,11-12-2022,100,90,Premium
23,3842,20-06-2022,100,90,Premium
7,3843,06-04-2022,50,40,Standard
17,3844,23-03-2022,100,90,Premium
20,3845,10-10-2022,80,70,Premium
2,3846,08-07-2022,70,60,Premium
11,3847,03-03-2022,100,90,Premium
10,3848,06-03-2022,20,10,Basic
24,3849,12-07-2022,90,80,Premium
17,3850,20-12-2022,80,70,Premium
14,3851,10-07-2022,70,60,Premium
24,3852,13-01-2022,90,80,Premium
8,3853,22-10-2022,50,40,Standard
2,3854,22-08-2022,20,10,Basic
11,3855,01-10-2022,70,60,Premium
25,3856,25-12-2022,70,60,Premium
15,3857,05-02-2022,40,30,Standard
24,3858,18-03-2022,100,90,Premium
23,3859,20-05-2022,70,60,Premium
18,3860,22-11-2022,100,90,Premium
19,3861,26-03-2022,90,80,Premium
15,3862,28-05-2022,30,20,Basic
2,3863,09-07-2022,100,90,Premium
12,3864,23-11-2022,60,50,Standard
1,3865,12-05-2022,30,20,Basic
6,3866,17-02-2022,50,40,Standard
5,3867,18-10-2022,50,40,Standard
8,3868,30-10-2022,30,20,Basic
6,3869,26-12-2022,60,50,Standard
23,3870,04-06-2022,80,70,Premium
25,3871,10-01-2022,60,50,Standard
18,3872,19-02-2022,20,10,Basic
11,3873,25-07-2022,90,80,Premium
9,3874,28-01-2022,50,40,Standard
16,3875,10-02-2022,100,90,Premium
13,3876,02-12-2022,90,80,Premium
16,3877,30-11-2022,40,30,Standard
3,3878,07-11-2022,60,50,Standard
7,3879,26-08-2022,80,70,Premium
2,3880,09-11-2022,90,80,Premium
18,3881,23-11-2022,80,70,Premium
17,3882,21-03-2022,50,40,Standard
3,3883,05-06-2022,50,40,Standard
11,3884,28-05-2022,90,80,Premium
11,3885,28-08-2022,60,50,Standard
12,3886,07-12-2022,20,10,Basic
19,3887,03-01-2022,90,80,Premium
14,3888,30-09-2022,30,20,Basic
14,3889,29-05-2022,70,60,Premium
10,3890,14-12-2022,40,30,Standard
9,3891,12-01-2022,70,60,Premium
8,3892,02-09-2022,60,50,Standard
2,3893,18-10-2022,60,50,Standard
2,3894,23-09-2022,40,30,Standard
9,3895,23-02-2022,40,30,Standard
12,3896,15-05-2022,90,80,Premium
17,3897,10-06-2022,80,70,Premium
17,3898,04-10-2022,60,50,Standard
18,3899,24-03-2022,20,10,Basic
16,3900,29-03-2022,50,40,Standard
22,3901,30-06-2022,30,20,Basic
18,3902,22-06-2022,80,70,Premium
23,3903,21-05-2022,100,90,Premium
11,3904,24-01-2022,80,70,Premium
5,3905,09-11-2022,80,70,Premium
18,3906,14-04-2022,20,10,Basic
20,3907,05-09-2022,20,10,Basic
25,3908,18-07-2022,80,70,Premium
6,3909,26-04-2022,60,50,Standard
1,3910,27-02-2022,70,60,Premium
5,3911,23-03-2022,50,40,Standard
20,3912,25-05-2022,40,30,Standard
6,3913,22-09-2022,100,90,Premium
4,3914,13-04-2022,100,90,Premium
18,3915,23-01-2022,20,10,Basic
2,3916,15-04-2022,100,90,Premium
12,3917,12-05-2022,70,60,Premium
6,3918,09-11-2022,90,80,Premium
8,3919,11-04-2022,40,30,Standard
11,3920,27-03-2022,30,20,Basic
18,3921,06-08-2022,90,80,Premium
3,3922,29-06-2022,20,10,Basic
4,3923,08-07-2022,100,90,Premium
8,3924,18-01-2022,100,90,Premium
21,3925,02-05-2022,90,80,Premium
22,3926,07-11-2022,70,60,Premium
2,3927,30-05-2022,50,40,Standard
5,3928,16-10-2022,60,50,Standard
2,3929,10-08-2022,80,70,Premium
4,3930,27-10-2022,80,70,Premium
1,3931,02-10-2022,60,50,Standard
11,3932,30-06-2022,60,50,Standard
18,3933,27-06-2022,30,20,Basic
20,3934,01-10-2022,70,60,Premium
3,3935,28-03-2022,50,40,Standard
22,3936,08-08-2022,70,60,Premium
21,3937,04-02-2022,40,30,Standard
6,3938,23-04-2022,20,10,Basic
6,3939,09-01-2022,90,80,Premium
17,3940,02-10-2022,20,10,Basic
3,3941,30-05-2022,100,90,Premium
25,3942,01-09-2022,70,60,Premium
22,3943,24-07-2022,90,80,Premium
9,3944,05-02-2022,20,10,Basic
3,3945,03-10-2022,80,70,Premium
21,3946,17-06-2022,80,70,Premium
7,3947,04-10-2022,40,30,Standard
6,3948,16-06-2022,80,70,Premium
4,3949,07-12-2022,80,70,Premium
23,3950,19-12-2022,40,30,Standard
14,3951,20-08-2022,20,10,Basic
15,3952,19-01-2022,20,10,Basic
7,3953,22-12-2022,60,50,Standard
9,3954,14-10-2022,70,60,Premium
17,3955,07-08-2022,30,20,Basic
14,3956,22-04-2022,40,30,Standard
18,3957,26-03-2022,70,60,Premium
20,3958,05-10-2022,30,20,Basic
24,3959,25-02-2022,70,60,Premium
25,3960,14-08-2022,60,50,Standard
19,3961,24-08-2022,90,80,Premium
8,3962,02-03-2022,100,90,Premium
7,3963,31-12-2022,50,40,Standard
3,3964,04-10-2022,20,10,Basic
15,3965,02-04-2022,80,70,Premium
16,3966,25-04-2022,70,60,Premium
13,3967,13-06-2022,40,30,Standard
4,3968,20-02-2022,80,70,Premium
9,3969,22-03-2022,50,40,Standard
12,3970,03-02-2022,70,60,Premium
16,3971,23-02-2022,80,70,Premium
9,3972,31-01-2022,20,10,Basic
24,3973,10-07-2022,20,10,Basic
5,3974,03-12-2022,60,50,Standard
8,3975,09-11-2022,80,70,Premium
7,3976,06-07-2022,60,50,Standard
18,3977,12-04-2022,40,30,Standard
17,3978,29-01-2022,30,20,Basic
12,3979,02-03-2022,50,40,Standard
23,3980,08-01-2022,70,60,Premium
15,3981,16-08-2022,50,40,Standard
10,3982,19-11-2022,20,10,Basic
9,3983,08-05-2022,90,80,Premium
5,3984,26-01-2022,100,90,Premium
11,3985,27-10-2022,40,30,Standard
14,3986,01-10-2022,90,80,Premium
17,3987,17-06-2022,90,80,Premium
15,3988,07-07-2022,20,10,Basic
24,3989,26-10-2022,90,80,Premium
10,3990,26-10-2022,20,10,Basic
25,3991,29-11-2022,100,90,Premium
13,3992,23-11-2022,40,30,Standard
17,3993,14-07-2022,70,60,Premium
5,3994,03-03-2022,100,90,Premium
16,3995,21-08-2022,60,50,Standard
4,3996,25-12-2022,100,90,Premium
17,3997,07-05-2022,50,40,Standard
16,3998,20-08-2022,60,50,Standard
11,3999,01-09-2022,20,10,Basic
24,4000,11-11-2022,60,50,Standard
1,4001,20-01-2022,20,10,Basic
24,4002,15-01-2022,30,20,Basic
15,4003,15-10-2022,40,30,Standard
16,4004,03-06-2022,50,40,Standard
1,4005,18-12-2022,50,40,Standard
13,4006,01-03-2022,20,10,Basic
24,4007,06-01-2022,40,30,Standard
5,4008,25-01-2022,70,60,Premium
7,4009,15-09-2022,30,20,Basic
8,4010,13-01-2022,100,90,Premium
22,4011,07-08-2022,40,30,Standard
12,4012,19-01-2022,50,40,Standard
21,4013,19-10-2022,60,50,Standard
8,4014,10-01-2022,80,70,Premium
24,4015,15-09-2022,60,50,Standard
13,4016,27-01-2022,30,20,Basic
13,4017,12-08-2022,20,10,Basic
7,4018,23-05-2022,60,50,Standard
18,4019,14-03-2022,80,70,Premium
12,4020,25-06-2022,20,10,Basic
8,4021,11-09-2022,80,70,Premium
20,4022,16-09-2022,100,90,Premium
8,4023,20-04-2022,30,20,Basic
3,4024,15-12-2022,60,50,Standard
12,4025,22-05-2022,70,60,Premium
2,4026,15-10-2022,80,70,Premium
16,4027,12-07-2022,30,20,Basic
15,4028,16-08-2022,80,70,Premium
6,4029,19-11-2022,40,30,Standard
15,4030,28-04-2022,90,80,Premium
9,4031,17-05-2022,90,80,Premium
3,4032,30-03-2022,80,70,Premium
20,4033,26-06-2022,40,30,Standard
6,4034,28-06-2022,90,80,Premium
21,4035,03-10-2022,80,70,Premium
21,4036,17-01-2022,60,50,Standard
23,4037,22-08-2022,70,60,Premium
23,4038,29-07-2022,30,20,Basic
15,4039,12-08-2022,30,20,Basic
24,4040,23-05-2022,40,30,Standard
10,4041,31-10-2022,40,30,Standard
5,4042,21-08-2022,20,10,Basic
25,4043,14-04-2022,80,70,Premium
7,4044,03-07-2022,80,70,Premium
24,4045,04-11-2022,20,10,Basic
24,4046,05-03-2022,90,80,Premium
19,4047,18-07-2022,80,70,Premium
19,4048,20-03-2022,60,50,Standard
9,4049,17-03-2022,50,40,Standard
20,4050,08-08-2022,70,60,Premium
17,4051,13-08-2022,80,70,Premium
17,4052,27-11-2022,100,90,Premium
2,4053,25-05-2022,70,60,Premium
9,4054,12-01-2022,90,80,Premium
23,4055,30-03-2022,70,60,Premium
21,4056,05-04-2022,90,80,Premium
12,4057,12-01-2022,50,40,Standard
23,4058,29-12-2022,90,80,Premium
24,4059,29-01-2022,60,50,Standard
17,4060,12-05-2022,70,60,Premium
18,4061,19-10-2022,90,80,Premium
21,4062,15-08-2022,40,30,Standard
8,4063,06-09-2022,30,20,Basic
12,4064,26-08-2022,50,40,Standard
9,4065,05-05-2022,80,70,Premium
2,4066,11-09-2022,40,30,Standard
3,4067,09-10-2022,30,20,Basic
8,4068,16-05-2022,100,90,Premium
9,4069,07-08-2022,90,80,Premium
9,4070,26-04-2022,30,20,Basic
13,4071,10-12-2022,100,90,Premium
4,4072,21-11-2022,80,70,Premium
12,4073,04-12-2022,50,40,Standard
17,4074,01-04-2022,90,80,Premium
15,4075,06-04-2022,40,30,Standard
14,4076,12-08-2022,20,10,Basic
25,4077,11-01-2022,20,10,Basic
16,4078,04-10-2022,50,40,Standard
6,4079,04-05-2022,30,20,Basic
11,4080,21-01-2022,30,20,Basic
19,4081,14-08-2022,50,40,Standard
17,4082,26-11-2022,90,80,Premium
12,4083,06-03-2022,90,80,Premium
1,4084,02-11-2022,70,60,Premium
25,4085,20-11-2022,20,10,Basic
17,4086,15-12-2022,30,20,Basic
22,4087,08-10-2022,50,40,Standard
9,4088,02-09-2022,20,10,Basic
17,4089,04-07-2022,100,90,Premium
13,4090,22-12-2022,20,10,Basic
19,4091,24-01-2022,70,60,Premium
12,4092,18-04-2022,80,70,Premium
11,4093,24-06-2022,90,80,Premium
18,4094,20-10-2022,30,20,Basic
19,4095,10-03-2022,20,10,Basic
21,4096,20-05-2022,60,50,Standard
24,4097,07-04-2022,70,60,Premium
9,4098,14-04-2022,60,50,Standard
9,4099,22-11-2022,60,50,Standard
14,4100,20-08-2022,80,70,Premium
15,4101,14-12-2022,90,80,Premium
16,4102,11-10-2022,40,30,Standard
18,4103,16-10-2022,50,40,Standard
1,4104,05-12-2022,80,70,Premium
3,4105,21-02-2022,20,10,Basic
23,4106,24-09-2022,50,40,Standard
17,4107,16-07-2022,20,10,Basic
18,4108,28-08-2022,90,80,Premium
13,4109,03-07-2022,90,80,Premium
18,4110,12-04-2022,40,30,Standard
6,4111,24-08-2022,20,10,Basic
21,4112,11-07-2022,20,10,Basic
10,4113,30-01-2022,80,70,Premium
11,4114,11-02-2022,80,70,Premium
22,4115,06-10-2022,30,20,Basic
10,4116,26-01-2022,100,90,Premium
23,4117,06-06-2022,80,70,Premium
12,4118,11-10-2022,20,10,Basic
19,4119,02-05-2022,50,40,Standard
2,4120,06-02-2022,70,60,Premium
6,4121,23-07-2022,40,30,Standard
12,4122,03-07-2022,70,60,Premium
4,4123,10-08-2022,60,50,Standard
5,4124,29-05-2022,50,40,Standard
6,4125,04-11-2022,60,50,Standard
20,4126,13-05-2022,100,90,Premium
25,4127,03-02-2022,40,30,Standard
16,4128,10-09-2022,70,60,Premium
14,4129,10-02-2022,70,60,Premium
2,4130,01-01-2022,50,40,Standard
9,4131,20-01-2022,100,90,Premium
18,4132,23-04-2022,100,90,Premium
5,4133,12-03-2022,50,40,Standard
20,4134,05-10-2022,80,70,Premium
25,4135,03-03-2022,40,30,Standard
24,4136,06-11-2022,80,70,Premium
15,4137,14-11-2022,70,60,Premium
3,4138,15-12-2022,50,40,Standard
8,4139,13-06-2022,30,20,Basic
6,4140,03-05-2022,100,90,Premium
5,4141,05-12-2022,90,80,Premium
2,4142,10-09-2022,40,30,Standard
25,4143,07-06-2022,50,40,Standard
12,4144,12-01-2022,50,40,Standard
23,4145,05-12-2022,70,60,Premium
7,4146,21-11-2022,40,30,Standard
17,4147,30-05-2022,50,40,Standard
21,4148,16-04-2022,30,20,Basic
9,4149,29-06-2022,100,90,Premium
2,4150,15-12-2022,60,50,Standard
20,4151,02-02-2022,90,80,Premium
13,4152,24-03-2022,30,20,Basic
4,4153,11-11-2022,60,50,Standard
22,4154,27-08-2022,90,80,Premium
12,4155,29-12-2022,60,50,Standard
10,4156,07-01-2022,70,60,Premium
14,4157,21-07-2022,50,40,Standard
10,4158,17-04-2022,40,30,Standard
3,4159,26-09-2022,20,10,Basic
8,4160,24-06-2022,70,60,Premium
20,4161,15-09-2022,50,40,Standard
23,4162,06-06-2022,100,90,Premium
3,4163,05-09-2022,90,80,Premium
6,4164,20-07-2022,100,90,Premium
13,4165,28-09-2022,100,90,Premium
21,4166,27-03-2022,70,60,Premium
6,4167,07-04-2022,20,10,Basic
24,4168,18-09-2022,70,60,Premium
3,4169,25-02-2022,70,60,Premium
7,4170,04-05-2022,50,40,Standard
18,4171,09-03-2022,90,80,Premium
8,4172,12-09-2022,50,40,Standard
9,4173,29-11-2022,20,10,Basic
16,4174,02-03-2022,90,80,Premium
15,4175,09-02-2022,70,60,Premium
25,4176,11-12-2022,100,90,Premium
23,4177,27-05-2022,100,90,Premium
15,4178,01-12-2022,80,70,Premium
15,4179,11-03-2022,20,10,Basic
4,4180,02-08-2022,70,60,Premium
20,4181,05-03-2022,20,10,Basic
7,4182,15-06-2022,30,20,Basic
2,4183,17-10-2022,100,90,Premium
17,4184,12-09-2022,60,50,Standard
25,4185,18-06-2022,70,60,Premium
8,4186,28-12-2022,70,60,Premium
1,4187,27-03-2022,60,50,Standard
4,4188,23-02-2022,90,80,Premium
12,4189,01-02-2022,40,30,Standard
18,4190,25-12-2022,50,40,Standard
25,4191,28-12-2022,80,70,Premium
8,4192,10-11-2022,70,60,Premium
25,4193,22-04-2022,40,30,Standard
4,4194,18-09-2022,90,80,Premium
12,4195,21-04-2022,100,90,Premium
8,4196,06-06-2022,50,40,Standard
4,4197,28-12-2022,40,30,Standard
1,4198,17-07-2022,40,30,Standard
12,4199,18-06-2022,40,30,Standard
4,4200,17-05-2022,30,20,Basic
18,4201,11-07-2022,50,40,Standard
20,4202,27-04-2022,40,30,Standard
4,4203,04-02-2022,90,80,Premium
5,4204,08-01-2022,50,40,Standard
25,4205,22-02-2022,40,30,Standard
7,4206,12-08-2022,50,40,Standard
19,4207,19-06-2022,20,10,Basic
3,4208,08-12-2022,30,20,Basic
8,4209,15-03-2022,80,70,Premium
17,4210,22-05-2022,40,30,Standard
15,4211,27-07-2022,60,50,Standard
20,4212,18-08-2022,100,90,Premium
1,4213,05-12-2022,70,60,Premium
21,4214,01-03-2022,50,40,Standard
5,4215,20-09-2022,30,20,Basic
18,4216,22-03-2022,70,60,Premium
21,4217,27-02-2022,70,60,Premium
19,4218,22-03-2022,80,70,Premium
24,4219,28-12-2022,80,70,Premium
20,4220,03-08-2022,50,40,Standard
16,4221,25-11-2022,90,80,Premium
6,4222,04-01-2022,80,70,Premium
1,4223,11-03-2022,40,30,Standard
25,4224,08-01-2022,30,20,Basic
22,4225,24-10-2022,30,20,Basic
3,4226,20-11-2022,80,70,Premium
11,4227,13-06-2022,60,50,Standard
7,4228,12-10-2022,20,10,Basic
18,4229,23-08-2022,90,80,Premium
4,4230,08-10-2022,30,20,Basic
9,4231,20-02-2022,80,70,Premium
6,4232,11-09-2022,100,90,Premium
25,4233,03-04-2022,30,20,Basic
22,4234,11-01-2022,40,30,Standard
23,4235,03-03-2022,70,60,Premium
16,4236,07-07-2022,90,80,Premium
16,4237,26-12-2022,80,70,Premium
23,4238,17-09-2022,50,40,Standard
22,4239,02-02-2022,20,10,Basic
11,4240,06-07-2022,90,80,Premium
1,4241,07-05-2022,100,90,Premium
2,4242,11-06-2022,20,10,Basic
22,4243,24-10-2022,90,80,Premium
19,4244,16-02-2022,100,90,Premium
2,4245,18-04-2022,20,10,Basic
10,4246,11-04-2022,90,80,Premium
13,4247,19-10-2022,70,60,Premium
22,4248,11-12-2022,100,90,Premium
8,4249,11-11-2022,50,40,Standard
23,4250,21-07-2022,50,40,Standard
20,4251,11-04-2022,80,70,Premium
14,4252,14-06-2022,30,20,Basic
7,4253,12-08-2022,50,40,Standard
10,4254,18-11-2022,40,30,Standard
18,4255,13-11-2022,60,50,Standard
6,4256,27-07-2022,40,30,Standard
14,4257,04-08-2022,80,70,Premium
24,4258,17-10-2022,100,90,Premium
1,4259,20-08-2022,70,60,Premium
10,4260,26-12-2022,20,10,Basic
19,4261,03-05-2022,50,40,Standard
24,4262,16-03-2022,20,10,Basic
1,4263,29-10-2022,90,80,Premium
25,4264,04-10-2022,20,10,Basic
19,4265,29-11-2022,70,60,Premium
17,4266,25-01-2022,80,70,Premium
1,4267,25-11-2022,70,60,Premium
13,4268,03-05-2022,80,70,Premium
6,4269,13-11-2022,80,70,Premium
1,4270,31-10-2022,80,70,Premium
23,4271,06-04-2022,20,10,Basic
2,4272,30-06-2022,70,60,Premium
3,4273,06-07-2022,100,90,Premium
16,4274,05-05-2022,40,30,Standard
14,4275,22-05-2022,70,60,Premium
7,4276,29-10-2022,40,30,Standard
8,4277,03-12-2022,50,40,Standard
12,4278,30-05-2022,80,70,Premium
11,4279,04-02-2022,40,30,Standard
1,4280,16-09-2022,50,40,Standard
19,4281,18-08-2022,90,80,Premium
17,4282,21-10-2022,30,20,Basic
13,4283,05-05-2022,20,10,Basic
4,4284,26-10-2022,70,60,Premium
18,4285,13-12-2022,30,20,Basic
9,4286,10-06-2022,80,70,Premium
3,4287,30-03-2022,60,50,Standard
3,4288,06-11-2022,60,50,Standard
7,4289,24-05-2022,40,30,Standard
16,4290,20-12-2022,60,50,Standard
23,4291,20-11-2022,70,60,Premium
10,4292,24-10-2022,90,80,Premium
18,4293,20-01-2022,30,20,Basic
23,4294,17-11-2022,80,70,Premium
20,4295,12-07-2022,100,90,Premium
8,4296,11-01-2022,70,60,Premium
9,4297,13-07-2022,60,50,Standard
10,4298,08-10-2022,90,80,Premium
6,4299,01-01-2022,70,60,Premium
13,4300,02-11-2022,70,60,Premium
9,4301,15-07-2022,70,60,Premium
12,4302,16-04-2022,70,60,Premium
19,4303,15-05-2022,40,30,Standard
11,4304,03-05-2022,60,50,Standard
1,4305,23-07-2022,40,30,Standard
6,4306,04-06-2022,70,60,Premium
24,4307,28-09-2022,60,50,Standard
16,4308,16-01-2022,90,80,Premium
8,4309,29-03-2022,40,30,Standard
17,4310,21-11-2022,70,60,Premium
3,4311,07-01-2022,30,20,Basic
15,4312,18-02-2022,50,40,Standard
8,4313,10-08-2022,90,80,Premium
10,4314,24-05-2022,80,70,Premium
7,4315,13-02-2022,90,80,Premium
17,4316,30-12-2022,50,40,Standard
8,4317,31-10-2022,80,70,Premium
4,4318,05-09-2022,40,30,Standard
15,4319,06-07-2022,30,20,Basic
14,4320,05-10-2022,50,40,Standard
23,4321,24-08-2022,40,30,Standard
20,4322,02-09-2022,30,20,Basic
25,4323,25-08-2022,20,10,Basic
14,4324,06-12-2022,100,90,Premium
22,4325,17-05-2022,80,70,Premium
8,4326,01-01-2022,70,60,Premium
5,4327,12-12-2022,80,70,Premium
6,4328,08-11-2022,100,90,Premium
19,4329,24-07-2022,40,30,Standard
16,4330,18-11-2022,60,50,Standard
13,4331,27-08-2022,40,30,Standard
9,4332,06-04-2022,30,20,Basic
22,4333,22-06-2022,80,70,Premium
4,4334,27-11-2022,70,60,Premium
15,4335,31-03-2022,70,60,Premium
12,4336,17-12-2022,60,50,Standard
3,4337,19-01-2022,70,60,Premium
21,4338,05-07-2022,90,80,Premium
25,4339,02-11-2022,20,10,Basic
25,4340,05-10-2022,90,80,Premium
5,4341,08-12-2022,30,20,Basic
7,4342,31-10-2022,40,30,Standard
17,4343,18-05-2022,60,50,Standard
16,4344,15-06-2022,90,80,Premium
6,4345,08-02-2022,60,50,Standard
10,4346,22-04-2022,40,30,Standard
25,4347,30-11-2022,100,90,Premium
11,4348,27-11-2022,100,90,Premium
12,4349,28-08-2022,40,30,Standard
18,4350,27-05-2022,70,60,Premium
16,4351,03-02-2022,50,40,Standard
2,4352,03-06-2022,100,90,Premium
3,4353,27-10-2022,90,80,Premium
1,4354,26-11-2022,100,90,Premium
17,4355,31-12-2022,40,30,Standard
7,4356,03-09-2022,80,70,Premium
16,4357,07-02-2022,90,80,Premium
5,4358,21-06-2022,80,70,Premium
18,4359,22-09-2022,20,10,Basic
7,4360,29-07-2022,30,20,Basic
18,4361,09-07-2022,50,40,Standard
7,4362,21-10-2022,20,10,Basic
1,4363,23-08-2022,90,80,Premium
11,4364,17-06-2022,30,20,Basic
3,4365,18-10-2022,60,50,Standard
12,4366,14-03-2022,60,50,Standard
9,4367,31-12-2022,50,40,Standard
20,4368,08-12-2022,30,20,Basic
16,4369,13-06-2022,60,50,Standard
2,4370,05-08-2022,30,20,Basic
16,4371,06-08-2022,100,90,Premium
12,4372,01-07-2022,20,10,Basic
22,4373,23-08-2022,20,10,Basic
19,4374,06-03-2022,40,30,Standard
13,4375,13-11-2022,20,10,Basic
20,4376,18-08-2022,40,30,Standard
14,4377,05-04-2022,90,80,Premium
4,4378,15-02-2022,70,60,Premium
16,4379,06-07-2022,40,30,Standard
2,4380,16-06-2022,100,90,Premium
1,4381,29-11-2022,80,70,Premium
8,4382,22-06-2022,70,60,Premium
25,4383,16-07-2022,90,80,Premium
10,4384,14-10-2022,70,60,Premium
22,4385,24-10-2022,40,30,Standard
8,4386,10-02-2022,80,70,Premium
15,4387,17-03-2022,90,80,Premium
7,4388,13-05-2022,50,40,Standard
24,4389,04-06-2022,30,20,Basic
25,4390,07-09-2022,30,20,Basic
19,4391,31-07-2022,60,50,Standard
20,4392,15-04-2022,40,30,Standard
14,4393,28-03-2022,40,30,Standard
16,4394,07-06-2022,20,10,Basic
8,4395,19-04-2022,60,50,Standard
12,4396,20-02-2022,40,30,Standard
